pelvis_x,pelvis_y,pelvis_z,L5_x,L5_y,L5_z,L3_x,L3_y,L3_z,T12_x,T12_y,T12_z,T8_x,T8_y,T8_z,neck_x,neck_y,neck_z,head_x,head_y,head_z,shoulderRight_x,shoulderRight_y,shoulderRight_z,upperArmRight_x,upperArmRight_y,upperArmRight_z,forearmRight_x,forearmRight_y,forearmRight_z,handRight_x,handRight_y,handRight_z,shoulderLeft_x,shoulderLeft_y,shoulderLeft_z,upperArmLeft_x,upperArmLeft_y,upperArmLeft_z,forearmLeft_x,forearmLeft_y,forearmLeft_z,handLeft_x,handLeft_y,handLeft_z,upperLegRight_x,upperLegRight_y,upperLegRight_z,lowerLegRight_x,lowerLegRight_y,lowerLegRight_z,footRight_x,footRight_y,footRight_z,toeRight_x,toeRight_y,toeRight_z,upperLegLeft_x,upperLegLeft_y,upperLegLeft_z,lowerLegLeft_x,lowerLegLeft_y,lowerLegLeft_z,footLeft_x,footLeft_y,footLeft_z,toeLeft_x,toeLeft_y,toeLeft_z
-18.871488,7.669291,0.935855,-18.877175,7.673373,1.031758,-18.887902,7.687584,1.134811,-18.894621,7.690825,1.230036,-18.9016,7.693634,1.325149,-18.916301,7.710622,1.459464,-18.93435,7.749947,1.549869,-18.879546,7.713296,1.402656,-18.732751,7.749818,1.395099,-18.656421,7.686194,1.133746,-18.588368,7.640098,0.909097,-18.939878,7.692878,1.39864,-19.076223,7.637334,1.363119,-19.067886,7.589659,1.087699,-19.070242,7.578792,0.848994,-18.797386,7.69806,0.93966,-18.784493,7.823533,0.556323,-18.67409,7.531013,0.252537,-18.647056,7.565923,0.073438,-18.945668,7.640578,0.933279,-18.97073,7.677194,0.532172,-18.960339,7.629457,0.098772,-18.996588,7.79242,0.017705
-18.884413,7.689219,0.93816,-18.890517,7.693425,1.034031,-18.901413,7.707846,1.137037,-18.908081,7.711347,1.232257,-18.914863,7.714456,1.327374,-18.929153,7.731903,1.461675,-18.946977,7.771711,1.551913,-18.892657,7.734463,1.404834,-18.745867,7.770975,1.397168,-18.667419,7.701772,1.137853,-18.59528,7.649968,0.91591,-18.95297,7.713946,1.401086,-19.089487,7.657941,1.366988,-19.08334,7.610947,1.091391,-19.088996,7.605691,0.852544,-18.810652,7.718829,0.942195,-18.807745,7.852293,0.561401,-18.704621,7.578592,0.237536,-18.685714,7.629003,0.06265,-18.958255,7.659666,0.93535,-18.97662,7.684444,0.532983,-18.960983,7.630386,0.10048,-18.996726,7.792346,0.017939
-18.897078,7.709177,0.93977,-18.903587,7.713495,1.035609,-18.914698,7.728134,1.138561,-18.921374,7.731912,1.233768,-18.928042,7.735349,1.328883,-18.942052,7.753305,1.463146,-18.95972,7.793618,1.553191,-18.905746,7.755705,1.406278,-18.75895,7.792162,1.39851,-18.678339,7.717381,1.141394,-18.603146,7.661173,0.921621,-18.966049,7.735123,1.402741,-19.102711,7.678759,1.36981,-19.099023,7.632412,1.094065,-19.107628,7.632975,0.855239,-18.823699,7.739693,0.944018,-18.831122,7.879814,0.565679,-18.73684,7.628726,0.221761,-18.726615,7.694301,0.052699,-18.970542,7.678718,0.936745,-18.982335,7.691659,0.533583,-18.961567,7.63132,0.102121,-18.996829,7.79229,0.018108
-18.909317,7.729135,0.940696,-18.916258,7.733575,1.036498,-18.927675,7.748452,1.139382,-18.934465,7.752534,1.23457,-18.941147,7.756325,1.32967,-18.955075,7.774836,1.463867,-18.972704,7.815684,1.553677,-18.918854,7.777021,1.40698,-18.772037,7.813359,1.3991,-18.689089,7.733081,1.144427,-18.612132,7.673788,0.925987,-18.979155,7.756419,1.403566,-19.115921,7.699835,1.371437,-19.115121,7.654081,1.095578,-19.126148,7.660763,0.856961,-18.836372,7.76064,0.94516,-18.854585,7.90626,0.569301,-18.771027,7.681871,0.205245,-18.770117,7.762035,0.04379,-18.98235,7.697688,0.937453,-18.987909,7.698785,0.533921,-18.962119,7.632206,0.103649,-18.996868,7.792298,0.0182
-18.921296,7.749123,0.940927,-18.928658,7.753673,1.036693,-18.940425,7.768797,1.139501,-18.94739,7.773198,1.234662,-18.954169,7.777372,1.32974,-18.968144,7.796488,1.463848,-18.985804,7.837893,1.553397,-18.931942,7.798412,1.406946,-18.785092,7.834586,1.398963,-18.699761,7.748813,1.146895,-18.622072,7.687739,0.929252,-18.992248,7.777825,1.403598,-19.129091,7.721123,1.372017,-19.131448,7.675928,1.096073,-19.144546,7.688936,0.857827,-18.848825,7.781681,0.94559,-18.878173,7.931468,0.572124,-18.806902,7.737571,0.187955,-18.815862,7.831989,0.035718,-18.993857,7.716622,0.937487,-18.993307,7.705876,0.534048,-18.96261,7.633098,0.105109,-18.996872,7.792324,0.018226
-18.933418,7.769265,0.940387,-18.94108,7.773959,1.036123,-18.95315,7.789377,1.138854,-18.960285,7.794146,1.233984,-18.96719,7.798755,1.329031,-18.981282,7.81856,1.463026,-18.998986,7.860531,1.552303,-18.945045,7.820163,1.406131,-18.798153,7.856145,1.398112,-18.711054,7.76534,1.148381,-18.633032,7.702603,0.93138,-19.005367,7.799619,1.402825,-19.142284,7.742916,1.371581,-19.147736,7.69838,1.095567,-19.162817,7.717434,0.857824,-18.861415,7.802842,0.945143,-18.900968,7.955396,0.573667,-18.844033,7.794816,0.172185,-18.862708,7.902877,0.030111,-19.005515,7.735748,0.936856,-18.998428,7.712962,0.534024,-18.962981,7.634058,0.106535,-18.996879,7.792333,0.018198
-18.945827,7.789554,0.938993,-18.953606,7.794423,1.034711,-18.965897,7.810195,1.137361,-18.973179,7.8154,1.232457,-18.980236,7.820525,1.327466,-18.994527,7.84115,1.461314,-19.012289,7.883707,1.5503,-18.958187,7.842349,1.404459,-18.811254,7.878179,1.396496,-18.72329,7.782903,1.148723,-18.645136,7.718202,0.932343,-19.01853,7.821869,1.401172,-19.155515,7.765265,1.370036,-19.163912,7.721572,1.093963,-19.180988,7.746301,0.856877,-18.874274,7.82409,0.94369,-18.9226,7.978051,0.573762,-18.882466,7.854029,0.158069,-18.910977,7.975439,0.026828,-19.017475,7.755079,0.935519,-19.003029,7.719878,0.53383,-18.963142,7.635064,0.107848,-18.9969,7.792309,0.018099
-18.958378,7.809998,0.936827,-18.966155,7.815074,1.032535,-18.978618,7.831249,1.135102,-18.986044,7.836937,1.230159,-18.993281,7.842632,1.325123,-19.007839,7.86416,1.4588,-19.025674,7.907314,1.547484,-18.971344,7.864894,1.402005,-18.82436,7.900546,1.394165,-18.736145,7.801261,1.148084,-18.65826,7.734714,0.93217,-19.031719,7.844508,1.398712,-19.16877,7.788119,1.367475,-19.180049,7.745368,1.091359,-19.199032,7.775494,0.855061,-18.88727,7.845458,0.94136,-18.943439,7.999426,0.572577,-18.922154,7.914787,0.145473,-18.960346,8.048937,0.026011,-19.029584,7.774603,0.933519,-19.007353,7.726789,0.533484,-18.963183,7.636138,0.109125,-18.996923,7.792268,0.017944
-18.971049,7.830748,0.93407,-18.978784,7.836121,1.029765,-18.991381,7.852741,1.132244,-18.998926,7.85893,1.22726,-19.006327,7.86519,1.322176,-19.021123,7.887596,1.455685,-19.038991,7.931308,1.544088,-18.984487,7.887858,1.39895,-18.837403,7.923126,1.391289,-18.749355,7.82045,1.146539,-18.672096,7.752262,0.930913,-19.044908,7.867611,1.395651,-19.18207,7.811615,1.364204,-19.196094,7.769781,1.08807,-19.216864,7.804821,0.852585,-18.900356,7.867059,0.938378,-18.963673,8.01947,0.570138,-18.962531,7.974812,0.136291,-19.008703,8.119865,0.029719,-19.04184,7.794507,0.930988,-19.012024,7.734224,0.5331,-18.963318,7.637405,0.110634,-18.996949,7.792225,0.017793
-18.983764,7.851727,0.930692,-18.991436,7.857552,1.026363,-19.004139,7.8747,1.128741,-19.011792,7.881424,1.223712,-19.019348,7.888251,1.318576,-19.034364,7.911502,1.451915,-19.052225,7.955724,1.540066,-18.997601,7.911288,1.395245,-18.850326,7.945811,1.387929,-18.762869,7.840499,1.14407,-18.686599,7.770703,0.928604,-19.058086,7.891234,1.391929,-19.195419,7.835868,1.360125,-19.212056,7.79496,1.083997,-19.234465,7.83441,0.849351,-18.913465,7.888826,0.934698,-18.982961,8.037841,0.566147,-19.004321,8.035141,0.131716,-19.056602,8.188511,0.039824,-19.054159,7.814704,0.92791,-19.017065,7.741926,0.532781,-18.963438,7.638838,0.112364,-18.996982,7.792183,0.017655
-18.996597,7.873013,0.926722,-19.004168,7.879377,1.022367,-19.016939,7.897097,1.124639,-19.024675,7.904374,1.219562,-19.032369,7.911763,1.314373,-19.047576,7.935834,1.447544,-19.065392,7.980528,1.535466,-19.010701,7.935137,1.390939,-18.863184,7.968708,1.384024,-18.776737,7.861378,1.140695,-18.701815,7.790179,0.925211,-19.071265,7.915323,1.387605,-19.208812,7.860762,1.355336,-19.227927,7.820756,1.079241,-19.251853,7.864132,0.845457,-18.926666,7.910826,0.930367,-19.001644,8.054879,0.560902,-19.0468,8.094738,0.130553,-19.103488,8.254587,0.054455,-19.066624,7.835282,0.924302,-19.022453,7.750152,0.532423,-18.963652,7.640464,0.114325,-18.997017,7.79214,0.01752
-19.009754,7.894993,0.922429,-19.017212,7.901831,1.018052,-19.029978,7.920052,1.120238,-19.037725,7.92781,1.215123,-19.045463,7.935685,1.309892,-19.060704,7.960468,1.442929,-19.078389,8.005577,1.530666,-19.023798,7.959323,1.386362,-18.876079,7.992026,1.379547,-18.790837,7.883035,1.136539,-18.717573,7.811238,0.92069,-19.084454,7.939787,1.383057,-19.222262,7.886093,1.350442,-19.243621,7.846727,1.074416,-19.268997,7.893411,0.841417,-18.940119,7.933383,0.925743,-19.020934,8.071558,0.555319,-19.08723,8.148213,0.131116,-19.145588,8.31373,0.070057,-19.079482,7.856691,0.920341,-19.028742,7.760198,0.531821,-18.964497,7.642493,0.116807,-18.997044,7.792105,0.017413
-19.023212,7.917741,0.917707,-19.030554,7.924966,1.013311,-19.043237,7.943599,1.115433,-19.050912,7.951744,1.210292,-19.058591,7.960006,1.305034,-19.073685,7.985361,1.437982,-19.091124,8.030801,1.525597,-19.036866,7.983817,1.381436,-18.88903,8.015902,1.374216,-18.804995,7.905378,1.131468,-18.733831,7.834032,0.914773,-19.097632,7.96461,1.378204,-19.235757,7.911844,1.345419,-19.259052,7.872728,1.069511,-19.285903,7.922334,0.83727,-18.953788,7.956546,0.920735,-19.041541,8.087158,0.549283,-19.125507,8.194673,0.134507,-19.181136,8.365595,0.08834,-19.092724,7.879028,0.915903,-19.035683,7.772109,0.53101,-18.965918,7.64466,0.119754,-18.99705,7.792087,0.017369
-19.036992,7.941182,0.912662,-19.044208,7.948729,1.00825,-19.056736,7.967704,1.110328,-19.064266,7.976163,1.205171,-19.071793,7.984739,1.299898,-19.086583,8.010556,1.432791,-19.10369,8.056271,1.52033,-19.049931,8.008649,1.376239,-18.902016,8.040198,1.368313,-18.819385,7.928498,1.125616,-18.750631,7.858408,0.907727,-19.11082,7.989807,1.373126,-19.249308,7.93803,1.340291,-19.274308,7.898903,1.064538,-19.302564,7.950812,0.832976,-18.967709,7.980264,0.915434,-19.062755,8.102397,0.542908,-19.161735,8.235011,0.139623,-19.211897,8.410527,0.107595,-19.106359,7.902196,0.911112,-19.043526,7.785841,0.529955,-18.967969,7.647229,0.123221,-18.997048,7.792077,0.017353
-19.051365,7.965488,0.907886,-19.058451,7.973195,1.003471,-19.070737,7.992393,1.105536,-19.07802,8.001068,1.200379,-19.085262,8.009874,1.295105,-19.099529,8.036053,1.427983,-19.116267,8.082048,1.515445,-19.063086,8.033825,1.371341,-18.915074,8.064706,1.362666,-18.834404,7.952617,1.119508,-18.767931,7.884457,0.900309,-19.124094,8.015339,1.368437,-19.262962,7.9645,1.335738,-19.289568,7.925251,1.060155,-19.318927,7.97801,0.828927,-18.982154,8.004713,0.910481,-19.083653,8.120405,0.537453,-19.193496,8.266516,0.141468,-19.239387,8.445193,0.119144,-19.120657,7.92636,0.906514,-19.05357,7.80255,0.528353,-18.971351,7.651205,0.127661,-18.997061,7.792066,0.017283
-19.06642,7.990805,0.903531,-19.073424,7.998457,0.999128,-19.085411,8.017737,1.101215,-19.092364,8.026522,1.196074,-19.099194,8.03548,1.290818,-19.112713,8.061938,1.42372,-19.129054,8.108261,1.511083,-19.076459,8.059411,1.366876,-18.928251,8.089185,1.357646,-18.850382,7.977731,1.113298,-18.785775,7.912245,0.892734,-19.137588,8.041289,1.364274,-19.276886,7.991425,1.331915,-19.305098,7.951759,1.056552,-19.335229,8.003761,0.825202,-18.997196,8.030009,0.906091,-19.10405,8.142977,0.533653,-19.219801,8.285721,0.137547,-19.26365,8.466003,0.119178,-19.135724,7.951697,0.902195,-19.065553,7.822454,0.526259,-18.97535,7.656178,0.133504,-18.997105,7.792032,0.017031
-19.082066,8.016986,0.899445,-19.088986,8.024423,0.995066,-19.100588,8.043663,1.097206,-19.107108,8.05246,1.192096,-19.113393,8.061488,1.286874,-19.125946,8.088125,1.419839,-19.141853,8.134782,1.507104,-19.089922,8.085341,1.36271,-18.941501,8.113875,1.35288,-18.86699,8.003844,1.106831,-18.80412,7.941706,0.884786,-19.151169,8.067573,1.360499,-19.290912,8.018633,1.328666,-19.320633,7.978439,1.053539,-19.351232,8.028231,0.821722,-19.012762,8.056036,0.902049,-19.124131,8.168318,0.530771,-19.241638,8.296092,0.130355,-19.284643,8.476547,0.111506,-19.151455,7.978029,0.898069,-19.079736,7.845337,0.523617,-18.980679,7.662557,0.140321,-18.997164,7.791996,0.016725
-19.098306,8.04376,0.895764,-19.104983,8.050887,0.991424,-19.116017,8.069982,1.093651,-19.12192,8.078692,1.188586,-19.127468,8.087691,1.283409,-19.138802,8.114356,1.416472,-19.15425,8.161293,1.503671,-19.103177,8.111427,1.359011,-18.954713,8.139293,1.348079,-18.883641,8.031191,1.100164,-18.822793,7.972726,0.876574,-19.164506,8.093897,1.357311,-19.304584,8.045454,1.326203,-19.335563,8.005334,1.051204,-19.366171,8.051081,0.818649,-19.028898,8.082621,0.898339,-19.143528,8.194162,0.527853,-19.259552,8.305316,0.122382,-19.303756,8.484265,0.09887,-19.167799,8.004989,0.89442,-19.098208,7.871704,0.519958,-18.990183,7.672569,0.147278,-18.997221,7.792016,0.016667
-19.115708,8.071482,0.892246,-19.121762,8.078213,0.987972,-19.131845,8.097013,1.090344,-19.136765,8.105487,1.185348,-19.141214,8.114284,1.280237,-19.150867,8.140705,1.413468,-19.165757,8.187771,1.500693,-19.115967,8.137806,1.35561,-18.96776,8.165957,1.342533,-18.899929,8.06005,1.092749,-18.841614,8.00541,0.86753,-19.177325,8.12034,1.354633,-19.317571,8.071734,1.324566,-19.349723,8.032808,1.049531,-19.379736,8.072116,0.815815,-19.046215,8.110214,0.894546,-19.162589,8.219899,0.524035,-19.273227,8.316366,0.113407,-19.322636,8.4909,0.078525,-19.185279,8.032837,0.891176,-19.12241,7.902135,0.51453,-19.005393,7.687637,0.153164,-18.996172,7.791348,0.015382
-19.133702,8.099797,0.889134,-19.138976,8.106038,0.98494,-19.147925,8.124436,1.08749,-19.151677,8.132574,1.182576,-19.154836,8.141072,1.277544,-19.162555,8.167099,1.410978,-19.176863,8.214239,1.498262,-19.128551,8.164342,1.352676,-18.980769,8.19335,1.33695,-18.91626,8.090144,1.085134,-18.860765,8.039653,0.858223,-19.189901,8.146823,1.352541,-19.330204,8.097627,1.323716,-19.363277,8.060497,1.048537,-19.392237,8.09153,0.813388,-19.064101,8.138365,0.891086,-19.180964,8.246139,0.520181,-19.282979,8.326269,0.103651,-19.339636,8.494709,0.053216,-19.203371,8.061312,0.888409,-19.150902,7.936051,0.508085,-19.024779,7.706337,0.159191,-18.995121,7.790737,0.014344
-19.150585,8.127368,0.887291,-19.155432,8.133065,0.983157,-19.163558,8.151095,1.085849,-19.166423,8.158958,1.180998,-19.168549,8.167251,1.276023,-19.174682,8.193054,1.409597,-19.188613,8.240441,1.496808,-19.141404,8.190433,1.350878,-18.994017,8.220429,1.333169,-18.933262,8.120878,1.079015,-18.880618,8.075018,0.85046,-19.20273,8.172819,1.351459,-19.343015,8.122924,1.323741,-19.376108,8.087344,1.048356,-19.403843,8.109574,0.812033,-19.080774,8.165547,0.889189,-19.197236,8.272447,0.517922,-19.290301,8.333792,0.096273,-19.351206,8.497905,0.033924,-19.220459,8.089265,0.886622,-19.181444,7.972225,0.502405,-19.046593,7.726628,0.168156,-18.997364,7.792479,0.018284
-19.165396,8.153734,0.887159,-19.17053,8.158777,0.983042,-19.178429,8.176517,1.085806,-19.180924,8.184242,1.180981,-19.182471,8.19254,1.276021,-19.1876,8.218488,1.409616,-19.201501,8.266434,1.496523,-19.154743,8.215972,1.350503,-19.007694,8.247178,1.332011,-18.9518,8.152327,1.075012,-18.901886,8.11127,0.844879,-19.216028,8.198216,1.351596,-19.356195,8.147504,1.324785,-19.387923,8.113144,1.049088,-19.41455,8.126,0.812038,-19.095194,8.191127,0.889593,-19.210532,8.30002,0.518528,-19.295166,8.337928,0.092981,-19.354273,8.501306,0.026074,-19.235664,8.116405,0.885958,-19.214436,8.011118,0.497604,-19.071075,7.747241,0.182286,-19.002501,7.795845,0.031416
-19.179094,8.179355,0.888296,-19.184871,8.183691,0.984177,-19.192853,8.201174,1.086976,-19.195259,8.208822,1.182158,-19.196485,8.217222,1.277191,-19.200958,8.243484,1.410744,-19.215035,8.29216,1.497216,-19.168351,8.241068,1.351264,-19.021608,8.273614,1.332655,-18.97101,8.184418,1.072506,-18.923858,8.148644,0.840842,-19.229578,8.223125,1.352744,-19.369553,8.171488,1.326705,-19.399015,8.138103,1.050633,-19.424361,8.141056,0.813115,-19.108401,8.215738,0.89156,-19.221725,8.327661,0.52073,-19.297601,8.339684,0.092068,-19.351909,8.504094,0.024241,-19.249864,8.143022,0.886273,-19.249479,8.052269,0.493569,-19.097985,7.769444,0.199354,-19.010931,7.801565,0.049525
-19.192859,8.204272,0.890249,-19.199057,8.208062,0.986131,-19.207081,8.22533,1.088962,-19.209431,8.232892,1.18415,-19.210452,8.241342,1.279179,-19.214508,8.267801,1.412704,-19.228776,8.31719,1.498742,-19.182054,8.265441,1.352978,-19.035465,8.298739,1.33447,-18.988921,8.216333,1.07133,-18.944767,8.187414,0.838246,-19.243235,8.247354,1.354708,-19.383052,8.195039,1.329159,-19.410134,8.161783,1.052828,-19.43346,8.155732,0.815062,-19.121725,8.239751,0.894104,-19.232008,8.351334,0.522349,-19.299169,8.340852,0.091561,-19.349788,8.506032,0.02313,-19.264076,8.168834,0.88764,-19.283142,8.093071,0.491743,-19.124861,7.795004,0.215477,-19.027149,7.81412,0.064697
-19.207269,8.228555,0.892992,-19.213407,8.232008,0.988893,-19.221291,8.249083,1.091767,-19.223548,8.25651,1.186968,-19.224467,8.264888,1.282005,-19.228373,8.291315,1.415542,-19.242769,8.341359,1.501178,-19.195958,8.288906,1.355762,-19.049268,8.32186,1.337461,-19.004517,8.248303,1.071533,-18.963429,8.228309,0.836992,-19.257125,8.270789,1.357563,-19.396903,8.218345,1.332044,-19.421811,8.183921,1.055655,-19.44178,8.170311,0.81788,-19.135813,8.263378,0.89697,-19.241936,8.369028,0.52236,-19.300166,8.341765,0.090751,-19.349894,8.506744,0.021104,-19.278808,8.193772,0.890262,-19.314276,8.132434,0.49284,-19.15035,7.824537,0.230331,-19.053598,7.835133,0.074418
-19.221745,8.252134,0.896551,-19.227604,8.255412,0.992475,-19.235304,8.272334,1.095388,-19.237503,8.279619,1.190601,-19.238434,8.287873,1.285649,-19.242432,8.314151,1.419212,-19.25697,8.364832,1.504447,-19.209956,8.311648,1.359498,-19.063013,8.343671,1.341624,-19.018815,8.280097,1.073067,-18.981029,8.270601,0.837179,-19.271122,8.293542,1.361235,-19.410894,8.241219,1.335464,-19.433515,8.204781,1.059131,-19.449387,8.184512,0.821567,-19.150018,8.286408,0.900414,-19.250955,8.382755,0.521788,-19.300296,8.342089,0.090349,-19.350243,8.506605,0.019799,-19.293552,8.217905,0.893936,-19.34403,8.171448,0.496147,-19.175805,7.857427,0.24424,-19.087835,7.862982,0.081202
-19.235727,8.274844,0.900548,-19.241303,8.278171,0.996485,-19.24883,8.295052,1.099418,-19.250977,8.302246,1.194639,-19.251935,8.310377,1.289697,-19.256072,8.336443,1.423296,-19.27081,8.387668,1.508173,-19.223553,8.33395,1.363646,-19.07639,8.365254,1.34631,-19.032895,8.310212,1.075611,-18.999354,8.312374,0.839002,-19.28469,8.315762,1.365306,-19.424362,8.263256,1.339391,-19.444412,8.224724,1.063145,-19.456663,8.198477,0.825924,-19.163738,8.308583,0.904213,-19.258602,8.394514,0.521535,-19.300244,8.342613,0.090516,-19.350548,8.506505,0.018833,-19.307793,8.241157,0.898128,-19.372416,8.210784,0.500969,-19.202821,7.8936,0.254295,-19.127028,7.897278,0.084672
-19.248876,8.296499,0.905088,-19.254253,8.300196,1.001021,-19.261649,8.317186,1.103946,-19.263748,8.324358,1.19917,-19.264717,8.332355,1.294239,-19.26899,8.358103,1.427895,-19.284022,8.409731,1.512476,-19.236502,8.355812,1.368252,-19.089225,8.386924,1.351549,-19.047298,8.338022,1.079359,-19.019225,8.353193,0.842659,-19.297566,8.33737,1.369853,-19.436955,8.284079,1.34403,-19.453923,8.24364,1.067861,-19.463619,8.212046,0.831133,-19.176629,8.329714,0.908508,-19.264221,8.404451,0.521913,-19.300109,8.34365,0.091373,-19.350739,8.506774,0.018118,-19.321197,8.263342,0.902912,-19.399648,8.251209,0.507492,-19.23213,7.933454,0.259536,-19.171989,7.9386,0.083987
-19.261532,8.317286,0.910065,-19.266706,8.321578,1.005986,-19.27398,8.338788,1.108883,-19.276039,8.345989,1.204105,-19.277031,8.353852,1.299185,-19.281489,8.379219,1.432909,-19.296874,8.431157,1.517236,-19.249049,8.377234,1.373269,-19.101693,8.408368,1.357312,-19.061484,8.364151,1.084118,-19.039823,8.393494,0.847951,-19.310014,8.358444,1.3748,-19.449024,8.304067,1.349175,-19.462626,8.261639,1.073115,-19.470244,8.22538,0.837012,-19.189035,8.349991,0.913159,-19.268468,8.412421,0.52261,-19.299791,8.344886,0.092798,-19.350888,8.507082,0.017742,-19.334098,8.284646,0.908214,-19.425513,8.291956,0.51553,-19.263,7.97659,0.260922,-19.221905,7.98637,0.079989
-19.274145,8.3376,0.914786,-19.279069,8.342492,1.010692,-19.286195,8.359973,1.113554,-19.288202,8.367268,1.20877,-19.289217,8.375079,1.303854,-19.293865,8.400201,1.437618,-19.3096,8.452407,1.521713,-19.26143,8.398494,1.378022,-19.11401,8.429721,1.362862,-19.074911,8.388971,1.088983,-19.060474,8.432673,0.854474,-19.322292,8.379357,1.379501,-19.46096,8.323957,1.354178,-19.471418,8.279412,1.078305,-19.476881,8.239103,0.842808,-19.201373,8.36972,0.917526,-19.272852,8.419994,0.523587,-19.299674,8.34617,0.09459,-19.35092,8.50733,0.017575,-19.346981,8.305554,0.913286,-19.449383,8.331392,0.523826,-19.294823,8.021738,0.258419,-19.271511,8.038469,0.074826
-19.28688,8.357463,0.919139,-19.291493,8.362893,1.015031,-19.298426,8.380681,1.117853,-19.300361,8.388141,1.213058,-19.301384,8.396012,1.308137,-19.306212,8.421086,1.441904,-19.32229,8.473525,1.52579,-19.2737,8.419616,1.382426,-19.126222,8.450997,1.368189,-19.08733,8.412255,1.093955,-19.081156,8.470432,0.862396,-19.334453,8.400133,1.383885,-19.472842,8.343837,1.359029,-19.480576,8.297045,1.083435,-19.483586,8.253281,0.848499,-19.213796,8.388886,0.92151,-19.27792,8.427638,0.524977,-19.299898,8.347459,0.096827,-19.350754,8.507478,0.017683,-19.360027,8.326118,0.918003,-19.470902,8.368921,0.53226,-19.327117,8.068234,0.251223,-19.318933,8.094265,0.068744
-19.299573,8.376853,0.923235,-19.303828,8.382827,1.019112,-19.310541,8.400973,1.121886,-19.312391,8.408662,1.217074,-19.313422,8.416674,1.312142,-19.318436,8.441835,1.445886,-19.334854,8.494469,1.529584,-19.285804,8.440576,1.386566,-19.138283,8.472183,1.373303,-19.098989,8.43423,1.099032,-19.101893,8.50707,0.87155,-19.346445,8.420748,1.388023,-19.484591,8.363619,1.363737,-19.489823,8.314451,1.088501,-19.490304,8.267848,0.854108,-19.226153,8.407504,0.92521,-19.283125,8.434885,0.526647,-19.300323,8.348795,0.09943,-19.350472,8.507566,0.018001,-19.373054,8.346286,0.922491,-19.490426,8.405139,0.540953,-19.360365,8.116743,0.240138,-19.366044,8.154389,0.061497
-19.312177,8.396109,0.926715,-19.316034,8.402605,1.022574,-19.322508,8.421149,1.125293,-19.32428,8.429122,1.220459,-19.325336,8.437353,1.315507,-19.330554,8.462738,1.4492,-19.347259,8.515572,1.532715,-19.297817,8.461584,1.390025,-19.150268,8.493377,1.377501,-19.11009,8.45595,1.103308,-19.122076,8.542883,0.881022,-19.358376,8.441506,1.391473,-19.496359,8.383773,1.36769,-19.499224,8.33206,1.09289,-19.49722,8.28323,0.858957,-19.23841,8.425927,0.92828,-19.288341,8.441907,0.528161,-19.300908,8.350154,0.101955,-19.35025,8.507608,0.018213,-19.386003,8.366377,0.926375,-19.508398,8.440201,0.549015,-19.39541,8.167985,0.227539,-19.413197,8.218618,0.054499
